transaction_id,order_date,ship_date,customer_id,product_id,product_category,quantity,unit_price,city,state,payment_type,order_status,ingestion_date,gender_clean,customer_age_clean,age_band,discount_pct_clean,gross_amount,net_amount,shipping_delay_days,order_year,order_month,_ingested_at,_source_file
21040,2024-05-26,2024-05-27,CUST45966,PROD28155,Sports,1,677.77,San Jose,CA,COD,Delivered,2026-05-31,Female,,Unknown,0.00,677.77,677.77,1,2024,5,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
32482,2025-05-27,2025-05-25,CUST23469,PROD5186,Electronics,10,818.26,San Diego,CA,Card,Returned,2026-05-31,Female,,Unknown,44.15,8182.60,4569.98,-2,2025,5,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
15759,2023-05-14,2023-05-22,CUST162122,PROD12450,Sports,9,234.81,Chicago,IL,UPI,Delivered,2026-05-31,Male,,Unknown,0.00,2113.29,2113.29,8,2023,5,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
41907,2023-01-22,2023-01-31,CUST160315,PROD4185,Furniture,1,710.95,San Diego,CA,,Delivered,2026-05-31,Female,,Unknown,0.00,710.95,710.95,9,2023,1,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
8821,2025-09-09,2025-09-06,CUST182420,PROD25349,Fashion,1,472.02,Philadelphia,PA,UPI,Cancelled,2026-05-31,Male,,Unknown,34.39,472.02,309.69,-3,2025,9,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
20060,2023-01-01,2023-01-05,CUST152405,PROD40310,Sports,6,340.41,San Diego,CA,,Returned,2026-05-31,Male,,Unknown,10.91,2042.46,1819.63,4,2023,1,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
3904,2025-05-29,2025-05-30,CUST169938,PROD49980,Electronics,3,251.44,Dallas,TX,Card,Delivered,2026-05-31,Male,5,<18,0.00,754.32,754.32,1,2025,5,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
38280,2025-02-05,2025-02-12,CUST46413,PROD28564,Furniture,5,1290.48,Dallas,TX,Card,Delivered,2026-05-31,Unknown,,Unknown,0.00,6452.40,6452.40,7,2025,2,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
26206,2025-06-07,2025-06-05,CUST118463,PROD23838,Grocery,10,35.60,Houston,TX,,Delivered,2026-05-31,Female,48,45-59,19.41,356.00,286.90,-2,2025,6,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
223,2023-10-25,2023-11-02,CUST139850,PROD13720,Grocery,10,30.82,San Diego,CA,Crypto,Cancelled,2026-05-31,Male,4,<18,3.71,308.20,296.77,8,2023,10,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
424,2023-09-22,2023-10-02,CUST127424,PROD43305,Sports,7,546.05,Dallas,TX,,Cancelled,2026-05-31,Female,52,45-59,0.00,3822.35,3822.35,10,2023,9,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
5579,2024-10-15,2024-10-19,CUST38826,PROD31596,Electronics,8,212.49,Houston,TX,Card,Delivered,2026-05-31,Female,,Unknown,0.00,1699.92,1699.92,4,2024,10,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
1526,2023-02-07,2023-02-09,CUST73056,PROD32564,Sports,5,130.56,San Antonio,TX,Crypto,Delivered,2026-05-31,Female,,Unknown,43.65,652.80,367.85,2,2023,2,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
43006,2024-01-06,2024-01-13,CUST181468,PROD47463,Grocery,7,4.78,Dallas,TX,,Returned,2026-05-31,Female,,Unknown,0.00,33.46,33.46,7,2024,1,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
2465,2025-12-27,2025-12-25,CUST69818,PROD16266,Grocery,4,18.65,New York,NY,Card,Cancelled,2026-05-31,Female,,Unknown,0.00,74.60,74.60,-2,2025,12,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
27767,2024-09-19,2024-09-21,CUST9796,PROD2844,Electronics,9,185.73,Los Angeles,CA,COD,Delivered,2026-05-31,Female,,Unknown,36.00,1671.57,1069.80,2,2024,9,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
2218,2024-01-12,2024-01-12,CUST172370,PROD11013,Electronics,1,1689.05,Philadelphia,PA,COD,Delivered,2026-05-31,Male,,Unknown,0.00,1689.05,1689.05,0,2024,1,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
21418,2023-05-09,2023-05-15,CUST47705,PROD46820,Sports,10,59.16,San Diego,CA,,Cancelled,2026-05-31,Unknown,,Unknown,0.00,591.60,591.60,6,2023,5,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
5938,2025-08-11,2025-08-21,CUST42441,PROD34202,Sports,1,780.06,Los Angeles,CA,,Delivered,2026-05-31,Female,,Unknown,24.44,780.06,589.41,10,2025,8,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
41746,2023-06-17,2023-06-17,CUST186707,PROD42484,Grocery,1,18.82,San Diego,CA,,Delivered,2026-05-31,Female,48,45-59,21.31,18.82,14.81,0,2023,6,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
26579,2023-06-19,2023-06-18,CUST163525,PROD26152,Fashion,8,394.14,San Antonio,TX,UPI,Cancelled,2026-05-31,Unknown,38,30-44,21.06,3153.12,2489.07,-1,2023,6,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
33551,2023-11-24,2023-11-29,CUST94397,PROD19710,Furniture,8,734.98,New York,NY,COD,Delivered,2026-05-31,Female,,Unknown,0.00,5879.84,5879.84,5,2023,11,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
9746,2024-01-24,2024-01-30,CUST47071,PROD28223,Electronics,1,1150.21,Phoenix,AZ,COD,Delivered,2026-05-31,Unknown,,Unknown,0.00,1150.21,1150.21,6,2024,1,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
45464,2025-04-30,2025-05-02,CUST142034,PROD7640,Fashion,3,399.52,Dallas,TX,COD,Returned,2026-05-31,Female,,Unknown,98.89,1198.56,13.30,2,2025,4,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
20294,2023-09-09,2023-09-14,CUST64471,PROD5951,Furniture,8,1256.39,Philadelphia,PA,Crypto,Returned,2026-05-31,Female,,Unknown,0.00,10051.12,10051.12,5,2023,9,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
45077,2023-03-21,2023-03-23,CUST148693,PROD15215,Sports,10,510.00,Houston,TX,Card,Cancelled,2026-05-31,Unknown,,Unknown,75.35,5100.00,1257.15,2,2023,3,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
39448,2025-05-26,2025-05-31,CUST185058,PROD33219,Sports,3,796.70,Chicago,IL,,Returned,2026-05-31,Female,,Unknown,0.00,2390.10,2390.10,5,2025,5,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
11811,2025-04-29,2025-05-02,CUST153661,PROD36607,Grocery,1,46.87,Houston,TX,UPI,Delivered,2026-05-31,Female,,Unknown,44.59,46.87,25.97,3,2025,4,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
27638,2023-03-11,2023-03-08,CUST113226,PROD14267,Grocery,2,19.69,Houston,TX,COD,Delivered,2026-05-31,Male,,Unknown,81.39,39.38,7.33,-3,2023,3,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
37162,2023-02-12,2023-02-12,CUST192104,PROD22109,Electronics,8,1262.77,Dallas,TX,Card,Delivered,2026-05-31,Unknown,,Unknown,40.17,10102.16,6044.12,0,2023,2,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
13161,2024-10-09,2024-10-08,CUST104911,PROD49691,Grocery,5,16.30,Chicago,IL,Card,Delivered,2026-05-31,Unknown,1,<18,85.15,81.50,12.10,-1,2024,10,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
3212,2023-07-13,2023-07-11,CUST80551,PROD7453,Sports,9,477.23,Houston,TX,Crypto,Delivered,2026-05-31,Unknown,0,<18,38.05,4295.07,2660.80,-2,2023,7,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
1104,2025-02-07,2025-02-04,CUST198680,PROD4685,Electronics,8,1022.15,San Antonio,TX,UPI,Delivered,2026-05-31,Unknown,9,<18,0.00,8177.20,8177.20,-3,2025,2,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
22644,2025-08-24,2025-08-26,CUST86909,PROD11635,Grocery,2,32.25,Houston,TX,,Cancelled,2026-05-31,Female,,Unknown,16.44,64.50,53.90,2,2025,8,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
27290,2025-09-13,2025-09-23,CUST51277,PROD1620,Fashion,8,402.42,Chicago,IL,Card,Delivered,2026-05-31,Male,,Unknown,31.14,3219.36,2216.85,10,2025,9,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
27872,2025-06-16,2025-06-21,CUST14965,PROD35348,Sports,1,244.86,Phoenix,AZ,,Cancelled,2026-05-31,Male,42,30-44,87.29,244.86,31.12,5,2025,6,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
38073,2023-03-03,2023-03-11,CUST22095,PROD31735,Grocery,8,4.13,San Diego,CA,Card,Delivered,2026-05-31,Female,,Unknown,6.04,33.04,31.04,8,2023,3,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
20706,2024-10-15,2024-10-16,CUST31068,PROD4415,Grocery,3,6.50,San Antonio,TX,Crypto,Cancelled,2026-05-31,Female,,Unknown,0.00,19.50,19.50,1,2024,10,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
36458,2025-06-02,2025-06-03,CUST31303,PROD25260,Furniture,10,638.85,Los Angeles,CA,Card,Delivered,2026-05-31,Male,,Unknown,13.31,6388.50,5538.19,1,2025,6,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
4984,2023-01-18,2023-01-23,CUST41641,PROD46582,Sports,6,462.53,Houston,TX,,Delivered,2026-05-31,Unknown,,Unknown,67.87,2775.18,891.67,5,2023,1,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
47252,2024-02-14,2024-02-24,CUST57684,PROD20157,Electronics,9,1595.06,Philadelphia,PA,COD,Returned,2026-05-31,Female,,Unknown,63.45,14355.54,5246.95,10,2024,2,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
34527,2024-09-25,2024-09-23,CUST92450,PROD17548,Fashion,4,144.63,Los Angeles,CA,COD,Delivered,2026-05-31,Female,68,60+,0.00,578.52,578.52,-2,2024,9,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
49320,2025-08-23,2025-09-02,CUST185357,PROD48634,Fashion,1,488.82,Dallas,TX,Card,Delivered,2026-05-31,Male,,Unknown,0.00,488.82,488.82,10,2025,8,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
10154,2023-03-27,2023-03-25,CUST22319,PROD7196,Electronics,9,749.09,New York,NY,Crypto,Returned,2026-05-31,Unknown,,Unknown,0.00,6741.81,6741.81,-2,2023,3,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
20527,2024-12-06,2024-12-10,CUST84683,PROD49649,Sports,4,708.79,San Diego,CA,Card,Cancelled,2026-05-31,Female,25,18-29,75.22,2835.16,702.55,4,2024,12,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
25990,2023-07-06,2023-07-09,CUST14231,PROD15149,Furniture,6,521.78,San Jose,CA,UPI,Returned,2026-05-31,Unknown,45,45-59,12.44,3130.68,2741.22,3,2023,7,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
5314,2024-03-18,2024-03-17,CUST72204,PROD48,Grocery,5,3.67,New York,NY,Crypto,Cancelled,2026-05-31,Female,,Unknown,0.00,18.35,18.35,-1,2024,3,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
24904,2023-12-17,2023-12-27,CUST55633,PROD15265,Furniture,1,1306.84,San Antonio,TX,Card,Cancelled,2026-05-31,Male,4,<18,0.00,1306.84,1306.84,10,2023,12,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
37673,2025-05-10,2025-05-16,CUST113325,PROD41321,Sports,3,369.43,Phoenix,AZ,Card,Delivered,2026-05-31,Male,,Unknown,45.36,1108.29,605.57,6,2025,5,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
2005,2025-04-26,2025-04-28,CUST172638,PROD2012,Furniture,9,347.49,Los Angeles,CA,,Cancelled,2026-05-31,Male,62,60+,24.16,3127.41,2371.83,2,2025,4,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
16237,2024-12-26,2024-12-27,CUST71,PROD49097,Sports,5,668.72,Houston,TX,Card,Cancelled,2026-05-31,Male,46,45-59,0.00,3343.60,3343.60,1,2024,12,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
10887,2025-05-09,2025-05-18,CUST162345,PROD12517,Electronics,9,1931.10,San Jose,CA,Card,Returned,2026-05-31,Unknown,0,<18,93.99,17379.90,1044.53,9,2025,5,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
4027,2023-09-04,2023-09-07,CUST145394,PROD27520,Furniture,8,621.20,San Antonio,TX,Card,Cancelled,2026-05-31,Male,8,<18,28.05,4969.60,3575.63,3,2023,9,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
30706,2024-01-24,2024-02-01,CUST35807,PROD17960,Fashion,5,49.80,Dallas,TX,COD,Returned,2026-05-31,Male,,Unknown,35.26,249.00,161.20,8,2024,1,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
18207,2023-06-08,2023-06-06,CUST22613,PROD47721,Sports,7,227.81,Philadelphia,PA,UPI,Returned,2026-05-31,Male,9,<18,92.00,1594.67,127.57,-2,2023,6,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
10015,2025-03-10,2025-03-15,CUST154086,PROD1813,Fashion,6,387.24,Phoenix,AZ,Card,Cancelled,2026-05-31,Female,,Unknown,0.00,2323.44,2323.44,5,2025,3,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
43260,2023-03-08,2023-03-15,CUST182583,PROD12383,Furniture,3,1248.58,Phoenix,AZ,Card,Delivered,2026-05-31,Male,,Unknown,95.61,3745.74,164.44,7,2023,3,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
18953,2024-07-22,2024-07-24,CUST63733,PROD32885,Fashion,4,124.65,Houston,TX,COD,Cancelled,2026-05-31,Unknown,2,<18,0.00,498.60,498.60,2,2024,7,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
34319,2024-09-29,2024-10-06,CUST26979,PROD22426,Grocery,3,38.49,New York,NY,Crypto,Returned,2026-05-31,Female,,Unknown,0.00,115.47,115.47,7,2024,9,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
31285,2024-06-19,2024-06-25,CUST85905,PROD49282,Grocery,10,49.91,Los Angeles,CA,Card,Delivered,2026-05-31,Female,,Unknown,15.92,499.10,419.64,6,2024,6,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
18560,2025-12-01,2025-12-09,CUST2669,PROD40514,Furniture,10,214.90,New York,NY,Card,Delivered,2026-05-31,Male,,Unknown,6.97,2149.00,1999.21,8,2025,12,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
46212,2025-03-30,2025-04-04,CUST1862,PROD8431,Electronics,8,1282.78,Phoenix,AZ,,Returned,2026-05-31,Male,,Unknown,65.98,10262.24,3491.21,5,2025,3,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
20698,2025-07-05,2025-07-02,CUST110849,PROD40449,Fashion,10,105.76,San Jose,CA,COD,Cancelled,2026-05-31,Male,7,<18,18.82,1057.60,858.56,-3,2025,7,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
41146,2023-01-11,2023-01-19,CUST171513,PROD11776,Sports,9,501.05,Dallas,TX,UPI,Cancelled,2026-05-31,Male,,Unknown,0.00,4509.45,4509.45,8,2023,1,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
640,2024-09-30,2024-10-02,CUST135446,PROD45047,Furniture,1,340.43,Chicago,IL,UPI,Returned,2026-05-31,Male,,Unknown,0.00,340.43,340.43,2,2024,9,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
43242,2025-02-24,2025-02-28,CUST67563,PROD17532,Grocery,4,23.67,Phoenix,AZ,Card,Delivered,2026-05-31,Female,,Unknown,29.75,94.68,66.51,4,2025,2,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
16265,2023-10-04,2023-10-02,CUST149516,PROD49390,Electronics,9,1430.68,Houston,TX,Card,Delivered,2026-05-31,Male,,Unknown,33.39,12876.12,8576.78,-2,2023,10,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
6073,2025-01-04,2025-01-04,CUST30022,PROD33983,Furniture,2,87.56,Los Angeles,CA,Card,Delivered,2026-05-31,Female,,Unknown,42.27,175.12,101.10,0,2025,1,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
39818,2024-06-06,2024-06-15,CUST164168,PROD22617,Sports,2,207.62,San Diego,CA,,Returned,2026-05-31,Female,3,<18,0.00,415.24,415.24,9,2024,6,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
3706,2025-12-31,2026-01-02,CUST21540,PROD213,Sports,10,618.26,San Jose,CA,UPI,Returned,2026-05-31,Male,,Unknown,0.00,6182.60,6182.60,2,2025,12,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
22557,2024-09-12,2024-09-19,CUST61247,PROD42167,Furniture,7,912.64,San Jose,CA,Crypto,Cancelled,2026-05-31,Female,,Unknown,38.10,6388.48,3954.47,7,2024,9,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
44013,2025-03-28,2025-04-01,CUST38514,PROD7828,Electronics,10,484.10,Chicago,IL,Card,Returned,2026-05-31,Unknown,53,45-59,3.58,4841.00,4667.69,4,2025,3,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
48404,2023-10-08,2023-10-10,CUST141699,PROD40503,Grocery,5,1.61,Phoenix,AZ,UPI,Delivered,2026-05-31,Male,,Unknown,0.00,8.05,8.05,2,2023,10,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
3169,2023-08-19,2023-08-19,CUST199674,PROD20653,Furniture,10,498.13,Phoenix,AZ,Crypto,Delivered,2026-05-31,Female,,Unknown,0.00,4981.30,4981.30,0,2023,8,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
23156,2024-01-08,2024-01-14,CUST50225,PROD3104,Sports,2,428.21,San Diego,CA,Card,Delivered,2026-05-31,Male,,Unknown,0.00,856.42,856.42,6,2024,1,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
46091,2023-06-04,2023-06-04,CUST172520,PROD5615,Furniture,5,759.51,New York,NY,UPI,Returned,2026-05-31,Male,40,30-44,0.00,3797.55,3797.55,0,2023,6,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
17514,2025-10-29,2025-11-04,CUST164562,PROD27964,Furniture,10,736.81,Chicago,IL,,Cancelled,2026-05-31,Female,68,60+,13.70,7368.10,6358.67,6,2025,10,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
2785,2025-01-20,2025-01-18,CUST88104,PROD39015,Fashion,3,334.11,San Diego,CA,,Returned,2026-05-31,Female,,Unknown,8.60,1002.33,916.13,-2,2025,1,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
5030,2024-12-16,2024-12-13,CUST193723,PROD23863,Electronics,2,422.01,San Diego,CA,Crypto,Cancelled,2026-05-31,Male,57,45-59,0.00,844.02,844.02,-3,2024,12,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
43796,2023-03-09,2023-03-06,CUST99838,PROD7429,Electronics,10,1932.90,San Jose,CA,,Cancelled,2026-05-31,Male,,Unknown,73.17,19329.00,5185.97,-3,2023,3,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
17943,2025-08-16,2025-08-21,CUST1060,PROD6925,Furniture,10,301.83,Phoenix,AZ,COD,Cancelled,2026-05-31,Unknown,,Unknown,0.00,3018.30,3018.30,5,2025,8,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
24116,2025-11-20,2025-11-22,CUST82009,PROD43731,Sports,7,588.07,San Antonio,TX,COD,Returned,2026-05-31,Male,51,45-59,25.68,4116.49,3059.38,2,2025,11,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
28319,2025-07-18,2025-07-25,CUST59311,PROD38048,Sports,5,525.54,New York,NY,Card,Cancelled,2026-05-31,Female,,Unknown,0.00,2627.70,2627.70,7,2025,7,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
24971,2024-01-07,2024-01-17,CUST144965,PROD18321,Fashion,6,231.07,San Antonio,TX,,Delivered,2026-05-31,Male,3,<18,0.00,1386.42,1386.42,10,2024,1,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
43024,2025-12-29,2026-01-07,CUST195917,PROD37592,Grocery,7,14.96,Chicago,IL,UPI,Returned,2026-05-31,Male,,Unknown,0.00,104.72,104.72,9,2025,12,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
16960,2024-05-27,2024-05-28,CUST155334,PROD39551,Electronics,9,1501.66,Philadelphia,PA,Crypto,Delivered,2026-05-31,Female,60,60+,91.67,13514.94,1125.79,1,2024,5,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
28682,2025-07-17,2025-07-26,CUST144259,PROD16019,Grocery,8,27.00,Dallas,TX,,Cancelled,2026-05-31,Female,,Unknown,0.00,216.00,216.00,9,2025,7,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
12939,2025-10-02,2025-10-01,CUST156537,PROD10911,Grocery,3,27.52,New York,NY,COD,Returned,2026-05-31,Female,,Unknown,90.22,82.56,8.07,-1,2025,10,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
36964,2025-05-09,2025-05-19,CUST49899,PROD45030,Sports,2,573.22,Houston,TX,UPI,Delivered,2026-05-31,Male,,Unknown,0.00,1146.44,1146.44,10,2025,5,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
38794,2025-06-19,2025-06-24,CUST109295,PROD1123,Fashion,10,198.26,San Antonio,TX,COD,Delivered,2026-05-31,Male,,Unknown,0.00,1982.60,1982.60,5,2025,6,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
477,2023-05-30,2023-05-31,CUST198500,PROD48785,Fashion,9,271.89,New York,NY,COD,Returned,2026-05-31,Male,,Unknown,9.07,2447.01,2225.07,1,2023,5,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
8061,2023-12-08,2023-12-06,CUST191049,PROD29055,Fashion,7,492.25,San Jose,CA,Crypto,Delivered,2026-05-31,Unknown,,Unknown,0.00,3445.75,3445.75,-2,2023,12,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
3676,2023-01-03,2023-01-12,CUST54493,PROD32566,Grocery,6,35.45,Dallas,TX,UPI,Returned,2026-05-31,Female,,Unknown,17.31,212.70,175.88,9,2023,1,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
11041,2025-03-14,2025-03-18,CUST59875,PROD10974,Grocery,6,15.53,Dallas,TX,UPI,Cancelled,2026-05-31,Unknown,57,45-59,4.17,93.18,89.29,4,2025,3,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
28202,2024-05-05,2024-05-15,CUST178423,PROD24908,Grocery,1,41.73,New York,NY,COD,Cancelled,2026-05-31,Female,,Unknown,0.00,41.73,41.73,10,2024,5,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
26648,2025-06-28,2025-07-02,CUST48704,PROD46913,Sports,3,689.04,Houston,TX,COD,Cancelled,2026-05-31,Unknown,,Unknown,0.00,2067.12,2067.12,4,2025,6,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
